Index	Moves	Version	MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	RawInflictCount	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	GigantimaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_18	InflictCount	Healing	Target
760	Max Strike	5	760	True	0	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
761	Max Knuckle	5	761	True	1	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
762	Max Phantasm	5	762	True	7	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
763	Max Hailstorm	5	763	True	14	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
764	Max Ooze	5	764	True	3	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
765	Max Geyser	5	765	True	10	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
766	Max Airstream	5	766	True	2	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
767	Max Starfall	5	767	True	17	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
768	Max Wyrmwind	5	768	True	15	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
769	Max Mindstorm	5	769	True	13	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
770	Max Rockfall	5	770	True	5	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
771	Max Quake	5	771	True	4	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
772	Max Darkness	5	772	True	16	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
773	Max Overgrowth	5	773	True	11	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
774	Max Steelspike	5	774	True	8	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
775	Clangorous Soul	5	775	True	15	2	0	0	100	5	0	0	0	0	0	0	0	0	0	0	432	0	223	7	8	0	0	1	0	0	100	0	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	None	223	Self
776	Body Press	5	776	True	1	0	1	80	100	10	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
777	Decorate	5	777	True	17	2	0	0	101	15	0	0	0	0	0	0	0	0	0	0	434	0	0	0	1	3	0	2	2	0	100	100	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	None	None	AnyExceptSelf
778	Drum Beating	5	778	True	11	6	1	80	100	10	0	0	0	0	0	0	0	0	0	0	70	0	0	0	5	0	0	255	0	0	100	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
779	Snap Trap	5	779	True	11	4	1	35	100	15	0	0	0	8	100	4	5	6	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	TurnCountNoSwitch	None	AnyExceptSelf
780	Pyro Ball	5	780	True	9	4	1	120	90	5	0	0	0	4	10	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
781	Behemoth Blade	5	781	True	8	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
782	Behemoth Bash	5	782	True	8	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
783	Aura Wheel	5	783	True	12	7	1	110	100	10	0	0	0	0	0	0	0	0	0	0	436	0	0	0	5	0	0	1	0	0	100	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
784	Breaking Swipe	5	784	True	15	6	1	60	100	15	0	0	0	0	0	0	0	0	0	0	395	0	0	5	1	0	0	255	0	0	100	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacentOpponents
785	Branch Poke	5	785	True	11	0	1	40	100	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
786	Overdrive	5	786	True	12	0	2	80	100	10	0	0	0	0	0	0	0	0	0	0	438	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	False	None	None	AllAdjacentOpponents
787	Apple Acid	5	787	True	11	6	2	80	100	10	0	0	0	0	0	0	0	0	0	0	439	0	0	0	4	0	0	255	0	0	100	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
788	Grav Apple	5	788	True	11	6	1	80	100	10	0	0	0	0	0	0	0	0	0	0	396	0	0	0	2	0	0	255	0	0	100	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
789	Spirit Break	5	789	True	17	6	1	75	100	15	0	0	0	0	0	0	0	0	0	0	71	0	0	0	3	0	0	255	0	0	100	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
790	Strange Steam	5	790	True	17	4	2	90	95	10	0	0	0	6	20	2	2	5	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	TurnCountSwitch	None	AnyExceptSelf
791	Life Dew	5	791	True	10	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	440	0	25	6	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False	False	None	25	AllAllies
792	Obstruct	5	792	True	16	13	0	0	100	10	4	0	0	0	0	0	0	0	0	0	441	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
793	False Surrender	5	793	True	16	0	1	80	101	10	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
794	Meteor Assault	5	794	True	1	0	1	150	100	5	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
795	Eternabeam	5	795	True	15	0	2	160	90	5	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
796	Steel Beam	5	796	True	8	0	2	140	95	5	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
